"id";"nhl_player_id";"year";"season";"name";"team";"pos";"gp";"hmgp";"rdgp";"dvgp";"g";"ppg";"esg";"shg";"gwg";"gtg";"1g";"otg";"hmg";"rdg";"dvg";"odvg";"eng";"gpg";"a";"ppa";"esa";"sha";"hma";"rda";"dva";"odva";"apg";"p";"ppp";"esp";"shp";"hmp";"rdp";"dvp";"odvp";"ptspg";"pm";"hmpm";"rdpm";"dvpm";"odvpm";"tmgf";"tmppgf";"tmga";"tmppga";"pim";"hmpim";"rdpim";"hmpen";"rdpen";"minor";"major";"misc";"gmisc";"match";"s";"sp";"toi";"toipg";"pptoi";"pptoipg";"estoi";"estoipg";"shtoi";"shtoipg";"hmevtoipg";"hmpptoipg";"hmshtoipg";"hmtoipg";"rdevtoipg";"rdpptoipg";"rdshtoipg";"rdtoipg";"shifts";"toipsft";"sftpg";"fo";"fow";"fol";"fop";"ppfow";"ppfol";"esfow";"esfol";"hmfo";"hmfow";"hmfol";"hmfop";"rdfo";"rdfow";"rdfol";"rdfop";"tmfop";"hits";"bks";"mss";"gva";"tka";"so";"sog";"sop";"sodg";"hmso";"hmsog";"hmsop";"hmsodg";"rdso";"rdsog";"rdsop";"rdsodg"
"1891";"1077";"2008";"regular";"Glen Metropolit";"PHI, MTL";"C";"76";"39";"37";"21";"6";"1";"5";"0";"0";NULL;"1";"0";"3";"3";"1";"5";"0";"0.08";"11";"0";"10";"1";"4";"7";"2";"9";"0.14";"17";"1";"15";"1";"7";"10";"3";"14";"0.22";"-5";"-2";"-3";"-5";"0";"25";"1";"46";"17";"28";"13";"15";"5";"6";"9";"2";"0";"0";"0";"82";"7.30";"57473";"756";"721";"9";"46740";"615";"10012";"131";"584";"4";"134";"723";"647";"14";"129";"791";"1";"41";"18";"777";"382";"395";"49.20";"8";"6";"314";"309";"390";"192";"198";"49.20";"387";"190";"197";"49.10";"17.10";"51";"36";"19";"33";"34";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1892";"2042";"2008";"regular";"Colin Fraser";"CHI";"C";"81";"40";"41";"24";"6";"0";"5";"1";"0";NULL;"0";"0";"3";"3";"1";"5";"0";"0.07";"11";"1";"9";"1";"6";"5";"1";"10";"0.14";"17";"1";"14";"2";"9";"8";"2";"15";"0.21";"3";"0";"3";"-2";"5";"25";"1";"51";"30";"55";"25";"30";"8";"9";"10";"7";"0";"0";"0";"67";"9.00";"52970";"653";"290";"3";"38281";"472";"14399";"177";"492";"3";"178";"673";"453";"4";"177";"634";"1";"38";"17";"787";"376";"411";"47.80";"3";"3";"244";"245";"400";"205";"195";"51.20";"387";"171";"216";"44.20";"17.40";"58";"47";"13";"9";"12";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1893";"2050";"2008";"regular";"Mark Stuart";"BOS";"D";"82";"41";"41";"24";"5";"0";"5";"0";"1";NULL;"1";"0";"3";"2";"0";"5";"0";"0.06";"12";"1";"11";"0";"9";"3";"3";"9";"0.15";"17";"1";"16";"0";"12";"5";"3";"14";"0.21";"20";"11";"9";"4";"16";"51";"1";"42";"12";"76";"40";"36";"13";"15";"23";"4";"1";"0";"0";"61";"8.20";"61";"924";"266";"3";"113";"847";"6042";"73";"850";"3";"74";"927";"845";"3";"73";"921";"1";"47";"20";"0";"0";"0";"0.00";NULL;NULL;NULL;NULL;"0";"0";"0";"0.00";"0";"0";"0";"0.00";"0.00";"95";"105";"32";"18";"6";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1894";"2239";"2008";"regular";"Marc Methot";"CBJ";"D";"66";"34";"32";"19";"4";"0";"4";"0";"0";NULL;"0";"0";"1";"3";"1";"3";"0";"0.06";"13";"0";"13";"0";"7";"6";"6";"7";"0.20";"17";"0";"17";"0";"8";"9";"7";"10";"0.26";"7";"0";"7";"2";"5";"53";"0";"58";"12";"55";"20";"35";"10";"12";"20";"1";"1";"0";"0";"58";"6.90";"114";"1077";"589";"8";"102";"967";"6623";"100";"926";"11";"93";"1030";"1012";"6";"107";"1126";"1";"44";"24";"0";"0";"0";"0.00";NULL;NULL;NULL;NULL;"0";"0";"0";"0.00";"0";"0";"0";"0.00";"0.00";"135";"54";"31";"18";"8";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1895";"921";"2008";"regular";"Dmitri Kalinin";"NYR, PHX";"D";"73";"37";"36";"21";"2";"1";"1";"0";"0";NULL;"0";"0";"2";"0";"2";"0";"0";"0.03";"15";"2";"13";"0";"9";"6";"2";"13";"0.21";"17";"3";"14";"0";"11";"6";"4";"13";"0.23";"-9";"-1";"-8";"-2";"-7";"46";"6";"62";"13";"32";"10";"22";"5";"11";"16";"0";"0";"0";"0";"67";"3.00";"69";"1060";"5031";"68";"72";"891";"7266";"99";"901";"68";"102";"1072";"881";"69";"96";"1047";"1";"46";"23";"0";"0";"0";"0.00";NULL;NULL;NULL;NULL;"0";"0";"0";"0.00";"0";"0";"0";"0.00";"0.00";"82";"74";"43";"33";"29";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1896";"603";"2008";"regular";"Teppo Numminen";"BUF";"D";"57";"31";"26";"19";"2";"1";"1";"0";"1";NULL;"0";"0";"2";"0";"1";"1";"0";"0.04";"15";"5";"10";"0";"7";"8";"5";"10";"0.26";"17";"6";"11";"0";"9";"8";"6";"11";"0.30";"-4";"-2";"-2";"2";"-6";"43";"11";"40";"4";"22";"18";"4";"9";"2";"11";"0";"0";"0";"0";"34";"5.90";"59863";"1050";"6542";"114";"49078";"861";"4243";"74";"867";"122";"53";"1044";"852";"105";"99";"1057";"1";"45";"23";"0";"0";"0";"0.00";NULL;NULL;NULL;NULL;"0";"0";"0";"0.00";"0";"0";"0";"0.00";"0.00";"12";"45";"6";"23";"14";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1897";"99";"2008";"regular";"Darcy Tucker";"COL";"R";"63";"32";"31";"19";"8";"2";"6";"0";"1";NULL;"2";"0";"3";"5";"4";"4";"0";"0.13";"8";"3";"5";"0";"6";"2";"4";"4";"0.13";"16";"5";"11";"0";"9";"7";"8";"8";"0.25";"-13";"-4";"-9";"-1";"-12";"26";"8";"32";"1";"67";"40";"27";"13";"12";"21";"3";"1";"0";"0";"94";"8.50";"53360";"846";"6072";"96";"46910";"744";"378";"6";"760";"99";"7";"867";"728";"93";"4";"825";"1";"43";"20";"35";"15";"20";"42.80";NULL;NULL;NULL;NULL;"20";"8";"12";"40.00";"15";"7";"8";"46.70";"0.90";"102";"21";"30";"29";"17";"1";"1";"100.00";"1";"0";"0";"0.00";"0";"1";"1";"100.00";"1"
"1898";"1051";"2008";"regular";"Jamie Lundmark";"CGY";"C";"27";"11";"16";"8";"8";"0";"8";"0";"0";NULL;"0";"0";"6";"2";"3";"5";"0";"0.30";"8";"3";"5";"0";"3";"5";"2";"6";"0.30";"16";"3";"13";"0";"9";"7";"5";"11";"0.59";"2";"5";"-3";"-1";"3";"18";"4";"12";"0";"17";"7";"10";"2";"5";"6";"1";"0";"0";"0";"50";"16.00";"22651";"838";"3479";"128";"18934";"701";"238";"8";"745";"107";"7";"860";"671";"143";"9";"824";"522";"43";"19";"120";"62";"58";"51.70";NULL;NULL;NULL;NULL;"46";"31";"15";"67.40";"74";"31";"43";"41.90";"7.80";"14";"7";"17";"11";"9";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1899";"1469";"2008";"regular";"Aaron Voros";"NYR";"L";"54";"30";"24";"14";"8";"3";"5";"0";"1";NULL;"0";"0";"4";"4";"2";"6";"0";"0.15";"8";"0";"8";"0";"4";"4";"4";"4";"0.15";"16";"3";"13";"0";"8";"8";"6";"10";"0.30";"-9";"-6";"-3";"-2";"-7";"23";"4";"28";"0";"122";"74";"48";"24";"14";"26";"10";"2";"0";"0";"66";"12.10";"36215";"670";"5110";"94";"31063";"575";"42";"0";"576";"100";"0";"677";"574";"87";"0";"662";"827";"44";"15";"10";"4";"6";"40.00";NULL;NULL;NULL;NULL;"3";"1";"2";"33.30";"7";"3";"4";"42.90";"0.30";"113";"8";"28";"11";"6";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1900";"3173";"2008";"regular";"Viktor Tikhonov";"PHX";"R";"61";"32";"29";"15";"8";"1";"7";"0";"1";NULL;"1";"0";"6";"2";"2";"6";"1";"0.13";"8";"0";"7";"1";"5";"3";"4";"4";"0.13";"16";"1";"14";"1";"11";"5";"6";"10";"0.26";"-3";"1";"-4";"2";"-5";"22";"2";"34";"11";"20";"6";"14";"3";"6";"9";"0";"0";"0";"0";"71";"11.30";"44383";"727";"1785";"29";"36672";"601";"5926";"97";"602";"30";"92";"725";"599";"28";"101";"729";"1";"43";"17";"60";"23";"37";"38.30";NULL;NULL;NULL;NULL;"30";"12";"18";"40.00";"30";"11";"19";"36.70";"1.70";"40";"21";"28";"9";"14";"2";"1";"50.00";"1";"2";"1";"50.00";"1";"0";"0";"0.00";"0"
"1901";"384";"2008";"regular";"Jamal Mayers";"TOR";"R";"71";"37";"34";"22";"7";"0";"7";"0";"1";NULL;"2";"0";"3";"4";"1";"6";"0";"0.10";"9";"1";"8";"0";"4";"5";"2";"7";"0.13";"16";"1";"15";"0";"7";"9";"3";"13";"0.23";"-7";"-6";"-1";"-7";"0";"21";"1";"51";"24";"82";"33";"49";"9";"14";"11";"12";"0";"0";"0";"72";"9.70";"44916";"632";"667";"9";"36712";"517";"7537";"106";"510";"10";"104";"624";"524";"8";"107";"640";"1";"43";"15";"429";"246";"183";"57.30";NULL;NULL;NULL;NULL;"214";"121";"93";"56.50";"215";"125";"90";"58.10";"10.30";"66";"30";"38";"17";"14";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1902";"1587";"2008";"regular";"Travis Moen";"ANA, SJS";"L";"82";"39";"43";"25";"7";"0";"4";"3";"2";NULL;"1";"0";"3";"4";"4";"3";"0";"0.09";"9";"0";"9";"0";"4";"5";"1";"8";"0.11";"16";"0";"13";"3";"7";"9";"5";"11";"0.20";"-18";"-8";"-10";"-6";"-12";"23";"0";"66";"25";"91";"47";"44";"15";"13";"18";"9";"1";"0";"0";"101";"6.90";"70";"899";"873";"10";"113";"746";"11624";"141";"780";"8";"123";"912";"716";"12";"158";"887";"1";"44";"21";"18";"4";"14";"22.20";NULL;NULL;NULL;NULL;"9";"1";"8";"11.10";"9";"3";"6";"33.30";"0.30";"171";"42";"38";"19";"15";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1903";"1147";"2008";"regular";"Jeff Halpern";"TBL";"C";"52";"27";"25";"18";"7";"1";"5";"1";"1";NULL;"0";"0";"5";"2";"1";"6";"0";"0.13";"9";"3";"6";"0";"3";"6";"4";"5";"0.17";"16";"4";"11";"1";"8";"8";"5";"11";"0.31";"-13";"-7";"-6";"-10";"-3";"33";"13";"60";"27";"32";"18";"14";"9";"7";"16";"0";"0";"0";"0";"60";"11.70";"53106";"1021";"6714";"129";"37262";"716";"9130";"175";"698";"139";"172";"1011";"735";"117";"178";"1032";"1";"41";"25";"822";"434";"388";"52.80";"44";"37";"287";"236";"419";"225";"194";"53.70";"403";"209";"194";"51.90";"28.20";"28";"39";"33";"15";"18";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1904";"1393";"2008";"regular";"Evgeny Artyukhin";"TBL";"R";"73";"36";"37";"22";"6";"1";"5";"0";"0";NULL;"3";"0";"2";"4";"3";"3";"0";"0.08";"10";"1";"9";"0";"4";"6";"1";"9";"0.14";"16";"2";"14";"0";"6";"10";"4";"12";"0.22";"1";"-2";"3";"-2";"3";"29";"3";"25";"0";"151";"48";"103";"21";"32";"43";"7";"3";"0";"0";"100";"6.00";"46743";"640";"2314";"31";"44319";"607";"110";"1";"618";"32";"0";"651";"596";"30";"2";"629";"1";"43";"15";"2";"0";"2";"0.00";NULL;NULL;NULL;NULL;"2";"0";"2";"0.00";"0";"0";"0";"0.00";"0.00";"249";"16";"34";"27";"18";"3";"1";"33.30";"1";"2";"1";"50.00";"1";"1";"0";"0.00";"0"
"1905";"1674";"2008";"regular";"Brett Lebda";"DET";"D";"65";"33";"32";"21";"6";"0";"6";"0";"1";NULL;"1";"0";"1";"5";"3";"3";"0";"0.09";"10";"0";"10";"0";"6";"4";"0";"10";"0.15";"16";"0";"16";"0";"7";"9";"3";"13";"0.25";"9";"4";"5";"0";"9";"33";"0";"24";"0";"48";"20";"28";"10";"13";"23";"0";"0";"0";"0";"69";"8.70";"53232";"818";"605";"9";"52243";"803";"384";"5";"825";"10";"4";"840";"781";"8";"7";"796";"1";"45";"18";"1";"1";"0";"100.00";NULL;NULL;NULL;NULL;"0";"0";"0";"0.00";"1";"1";"0";"100.00";"0.00";"30";"16";"32";"12";"10";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1906";"753";"2008";"regular";"Dean McAmmond";"OTT, NYI";"C";"62";"28";"34";"16";"5";"0";"4";"1";"2";NULL;"1";"0";"3";"2";"1";"4";"0";"0.08";"11";"0";"11";"0";"7";"4";"6";"5";"0.18";"16";"0";"15";"1";"10";"6";"7";"9";"0.26";"7";"9";"-2";"6";"1";"27";"0";"27";"7";"24";"12";"12";"6";"6";"12";"0";"0";"0";"0";"59";"8.50";"41892";"675";"243";"3";"35325";"569";"6324";"102";"553";"3";"103";"660";"583";"4";"100";"688";"939";"45";"15";"543";"242";"301";"44.60";NULL;NULL;NULL;NULL;"261";"127";"134";"48.70";"282";"115";"167";"40.80";"15.50";"32";"17";"23";"18";"36";"1";"0";"0.00";"0";"0";"0";"0.00";"0";"1";"0";"0.00";"0"
"1907";"3256";"2008";"regular";"Cory Murphy";"FLA, TBL";"D";"32";"19";"13";"8";"5";"4";"1";"0";"0";NULL;"1";"0";"1";"4";"1";"4";"0";"0.16";"11";"6";"5";"0";"7";"4";"0";"11";"0.34";"16";"10";"6";"0";"8";"8";"1";"15";"0.50";"-4";"-2";"-2";"-5";"1";"31";"17";"21";"3";"14";"8";"6";"4";"3";"7";"0";"0";"0";"0";"55";"9.10";"34478";"1077";"7845";"245";"25260";"789";"1373";"42";"804";"253";"55";"1113";"767";"232";"24";"1024";"716";"48";"22";"0";"0";"0";"0.00";NULL;NULL;NULL;NULL;"0";"0";"0";"0.00";"0";"0";"0";"0.00";"0.00";"13";"29";"21";"19";"12";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1908";"961";"2008";"regular";"Martin Skoula";"MIN";"D";"81";"41";"40";"24";"4";"0";"4";"0";"0";NULL;"0";"0";"1";"3";"1";"3";"0";"0.05";"12";"0";"11";"1";"7";"5";"6";"6";"0.15";"16";"0";"15";"1";"8";"8";"7";"9";"0.20";"-12";"-1";"-11";"1";"-13";"52";"3";"74";"13";"10";"2";"8";"1";"4";"5";"0";"0";"0";"0";"55";"7.30";"72";"1197";"1012";"12";"105";"1025";"12935";"159";"1015";"10";"149";"1174";"1036";"15";"170";"1221";"2";"45";"27";"0";"0";"0";"0.00";NULL;NULL;NULL;NULL;"0";"0";"0";"0.00";"0";"0";"0";"0.00";"0.00";"57";"126";"25";"40";"11";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1909";"3260";"2008";"regular";"Teddy Purcell";"LAK";"R";"40";"18";"22";"13";"4";"2";"2";"0";"1";NULL;"0";"0";"3";"1";"1";"3";"0";"0.10";"12";"8";"4";"0";"8";"4";"6";"6";"0.30";"16";"10";"6";"0";"11";"5";"7";"9";"0.40";"-4";"1";"-5";"3";"-7";"27";"13";"19";"1";"4";"2";"2";"1";"1";"2";"0";"0";"0";"0";"68";"5.90";"32437";"810";"6708";"167";"25719";"642";"10";"0";"661";"148";"0";"810";"627";"183";"0";"811";"701";"46";"18";"29";"5";"24";"17.20";NULL;NULL;NULL;NULL;"8";"1";"7";"12.50";"21";"4";"17";"19.00";"1.30";"13";"5";"20";"13";"11";"2";"0";"0.00";"0";"1";"0";"0.00";"0";"1";"0";"0.00";"0"
"1910";"1505";"2008";"regular";"Jordin Tootoo";"NSH";"R";"72";"36";"36";"21";"4";"0";"4";"0";"1";NULL;"0";"0";"3";"1";"0";"4";"0";"0.06";"12";"1";"11";"0";"6";"6";"5";"7";"0.17";"16";"1";"15";"0";"9";"7";"5";"11";"0.22";"-15";"-5";"-10";"-1";"-14";"22";"3";"34";"0";"124";"69";"55";"23";"20";"32";"10";"1";"0";"0";"138";"2.90";"52220";"725";"2878";"39";"49223";"683";"119";"1";"700";"52";"0";"752";"667";"27";"3";"698";"1";"42";"17";"16";"9";"7";"56.20";NULL;NULL;NULL;NULL;"11";"5";"6";"45.40";"5";"4";"1";"80.00";"0.30";"129";"14";"53";"31";"31";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1911";"1079";"2008";"regular";"Bryce Salvador";"NJD";"D";"76";"36";"40";"21";"3";"0";"3";"0";"2";NULL;"1";"0";"2";"1";"1";"2";"0";"0.04";"13";"0";"11";"2";"11";"2";"4";"9";"0.17";"16";"0";"14";"2";"13";"3";"5";"11";"0.21";"-1";"6";"-7";"-5";"4";"42";"0";"73";"30";"78";"30";"48";"9";"21";"24";"6";"0";"0";"0";"68";"4.40";"97";"1168";"307";"4";"63";"978";"14127";"185";"967";"4";"198";"1170";"989";"3";"174";"1167";"1";"50";"23";"1";"1";"0";"100.00";NULL;NULL;NULL;NULL;"1";"1";"0";"100.00";"0";"0";"0";"0.00";"0.00";"121";"147";"36";"28";"16";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1912";"2523";"2008";"regular";"Andrej Meszaros";"TBL";"D";"52";"24";"28";"14";"2";"1";"1";"0";"1";NULL;"1";"0";"1";"1";"0";"2";"0";"0.04";"14";"4";"10";"0";"8";"6";"2";"12";"0.27";"16";"5";"11";"0";"9";"7";"2";"14";"0.31";"-4";"-7";"3";"-11";"7";"48";"11";"68";"27";"36";"26";"10";"13";"5";"18";"0";"0";"0";"0";"87";"2.30";"81";"1450";"7985";"153";"55511";"1067";"11945";"229";"1075";"158";"230";"1464";"1060";"149";"229";"1439";"1";"44";"33";"1";"0";"1";"0.00";NULL;NULL;NULL;NULL;"0";"0";"0";"0.00";"1";"0";"1";"0.00";"0.00";"68";"98";"42";"40";"21";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1913";"1633";"2008";"regular";"Rob Scuderi";"PIT";"D";"81";"40";"41";"24";"1";"0";"1";"0";"0";NULL;"0";"0";"0";"1";"0";"1";"0";"0.01";"15";"0";"15";"0";"8";"7";"8";"7";"0.19";"16";"0";"16";"0";"8";"8";"8";"8";"0.20";"23";"9";"14";"8";"15";"66";"0";"70";"27";"18";"10";"8";"5";"4";"9";"0";"0";"0";"0";"51";"2.00";"79";"1149";"274";"3";"107";"919";"18418";"227";"888";"2";"235";"1126";"949";"4";"219";"1173";"1";"50";"23";"0";"0";"0";"0.00";NULL;NULL;NULL;NULL;"0";"0";"0";"0.00";"0";"0";"0";"0.00";"0.00";"61";"164";"6";"36";"26";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1914";"777";"2008";"regular";"Andrew Ference";"BOS";"D";"47";"25";"22";"12";"1";"1";"0";"0";"0";NULL;"0";"0";"0";"1";"0";"1";"0";"0.02";"15";"6";"9";"0";"10";"5";"4";"11";"0.32";"16";"7";"9";"0";"10";"6";"4";"12";"0.34";"7";"2";"5";"3";"4";"45";"13";"36";"11";"40";"17";"23";"7";"10";"15";"2";"0";"0";"0";"72";"1.40";"61";"1291";"6388";"135";"47520";"1011";"6813";"144";"976";"137";"136";"1250";"1050";"133";"154";"1338";"1";"49";"26";"0";"0";"0";"0.00";NULL;NULL;NULL;NULL;"0";"0";"0";"0.00";"0";"0";"0";"0.00";"0.00";"60";"72";"31";"15";"14";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1915";"1909";"2008";"regular";"Ben Eager";"CHI";"L";"75";"37";"38";"22";"11";"0";"11";"0";"0";NULL;"0";"0";"4";"7";"3";"8";"0";"0.15";"4";"0";"4";"0";"1";"3";"1";"3";"0.05";"15";"0";"15";"0";"5";"10";"4";"11";"0.20";"1";"-4";"5";"-1";"2";"24";"1";"24";"2";"161";"113";"48";"30";"18";"32";"13";"3";"0";"0";"80";"13.80";"38343";"511";"384";"5";"37908";"505";"51";"0";"490";"4";"1";"495";"520";"6";"0";"526";"967";"40";"13";"0";"0";"0";"0.00";NULL;NULL;NULL;NULL;"0";"0";"0";"0.00";"0";"0";"0";"0.00";"0.00";"95";"11";"23";"8";"12";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1916";"278";"2008";"regular";"Jon Sim";"NYI";"L";"49";"26";"23";"15";"9";"3";"6";"0";"0";NULL;"1";"0";"7";"2";"1";"8";"0";"0.18";"6";"0";"6";"0";"6";"0";"0";"6";"0.12";"15";"3";"12";"0";"13";"2";"1";"14";"0.31";"-12";"-3";"-9";"-5";"-7";"31";"10";"35";"2";"42";"32";"10";"12";"5";"16";"0";"1";"0";"0";"90";"10.00";"35779";"730";"4438";"90";"30917";"630";"424";"8";"616";"83";"12";"712";"647";"98";"4";"750";"830";"43";"17";"6";"1";"5";"16.70";NULL;NULL;NULL;NULL;"3";"0";"3";"0.00";"3";"1";"2";"33.30";"0.20";"44";"21";"28";"11";"13";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1917";"1258";"2008";"regular";"Brian Sutherby";"ANA, DAL";"C";"59";"31";"28";"17";"8";"0";"7";"1";"0";NULL;"3";"0";"3";"5";"2";"6";"0";"0.14";"7";"0";"7";"0";"3";"4";"3";"4";"0.12";"15";"0";"14";"1";"6";"9";"5";"10";"0.25";"1";"-2";"3";"2";"-1";"21";"0";"30";"10";"71";"21";"50";"6";"11";"8";"7";"2";"0";"0";"67";"11.90";"38626";"654";"438";"7";"32693";"554";"5495";"93";"546";"10";"91";"648";"562";"4";"94";"661";"897";"43";"15";"264";"112";"152";"42.40";NULL;NULL;NULL;NULL;"127";"56";"71";"44.10";"137";"56";"81";"40.90";"8.00";"102";"15";"24";"15";"10";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1918";"1264";"2008";"regular";"Matt Pettinger";"TBL";"L";"59";"31";"28";"20";"8";"2";"6";"0";"1";NULL;"1";"0";"4";"4";"2";"6";"0";"0.14";"7";"0";"7";"0";"4";"3";"3";"4";"0.12";"15";"2";"13";"0";"8";"7";"5";"10";"0.25";"-14";"-8";"-6";"-3";"-11";"19";"2";"39";"8";"24";"8";"16";"4";"5";"7";"2";"0";"0";"0";"82";"9.80";"43596";"738";"1491";"25";"38130";"646";"3975";"67";"650";"24";"68";"743";"641";"25";"66";"733";"1";"40";"18";"18";"3";"15";"16.70";NULL;NULL;NULL;NULL;"10";"3";"7";"30.00";"8";"0";"8";"0.00";"0.50";"93";"31";"26";"11";"10";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1919";"3356";"2008";"regular";"Oscar Moller";"LAK";"C";"40";"26";"14";"11";"7";"5";"2";"0";"0";NULL;"1";"0";"4";"3";"1";"6";"0";"0.18";"8";"4";"4";"0";"5";"3";"2";"6";"0.20";"15";"9";"6";"0";"9";"6";"3";"12";"0.38";"-3";"-2";"-1";"-1";"-2";"28";"15";"16";"0";"16";"14";"2";"6";"1";"7";"0";"0";"0";"0";"81";"8.60";"32087";"802";"6876";"171";"25065";"626";"146";"3";"605";"189";"1";"796";"665";"139";"8";"813";"733";"44";"18";"86";"37";"49";"43.00";NULL;NULL;NULL;NULL;"61";"24";"37";"39.30";"25";"13";"12";"52.00";"3.80";"46";"11";"41";"18";"6";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1920";"2065";"2008";"regular";"Jeff Tambellini";"NYI";"L";"65";"35";"30";"20";"7";"0";"7";"0";"0";NULL;"0";"0";"5";"2";"2";"5";"0";"0.11";"8";"0";"8";"0";"4";"4";"2";"6";"0.12";"15";"0";"15";"0";"9";"6";"4";"11";"0.23";"-20";"-7";"-13";"-10";"-10";"19";"0";"41";"2";"32";"14";"18";"6";"9";"15";"0";"0";"0";"0";"98";"7.10";"51132";"786";"3442";"52";"47183";"725";"507";"7";"727";"51";"5";"784";"723";"54";"10";"788";"1";"43";"18";"5";"3";"2";"60.00";NULL;NULL;NULL;NULL;"5";"3";"2";"60.00";"0";"0";"0";"0.00";"0.10";"99";"32";"33";"16";"19";"2";"2";"100.00";"1";"2";"2";"100.00";"1";"0";"0";"0.00";"0"
"1921";"1520";"2008";"regular";"Chris Thorburn";"ATL";"R";"82";"41";"41";"24";"7";"0";"7";"0";"1";NULL;"0";"0";"3";"4";"0";"7";"0";"0.09";"8";"0";"8";"0";"4";"4";"2";"6";"0.10";"15";"0";"15";"0";"7";"8";"2";"13";"0.18";"-10";"-4";"-6";"-2";"-8";"22";"0";"32";"0";"104";"50";"54";"16";"14";"17";"12";"1";"0";"0";"85";"8.20";"47186";"575";"586";"7";"46407";"565";"193";"2";"563";"3";"3";"570";"567";"10";"1";"580";"1";"45";"13";"37";"15";"22";"40.50";NULL;NULL;NULL;NULL;"22";"9";"13";"40.90";"15";"6";"9";"40.00";"0.70";"127";"33";"22";"20";"22";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1922";"1345";"2008";"regular";"Fernando Pisani";"EDM";"R";"38";"17";"21";"12";"7";"0";"7";"0";"0";NULL;"0";"0";"3";"4";"3";"4";"0";"0.18";"8";"0";"7";"1";"3";"5";"3";"5";"0.21";"15";"0";"14";"1";"6";"9";"6";"9";"0.39";"-1";"6";"-7";"4";"-5";"22";"0";"32";"9";"14";"14";"0";"7";"0";"7";"0";"0";"0";"0";"72";"9.70";"34908";"918";"652";"17";"28764";"756";"5492";"144";"775";"9";"133";"918";"741";"23";"153";"918";"788";"44";"21";"123";"50";"73";"40.60";NULL;NULL;NULL;NULL;"33";"16";"17";"48.50";"90";"34";"56";"37.80";"5.60";"48";"12";"22";"12";"16";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1923";"638";"2008";"regular";"Brenden Morrow";"DAL";"L";"18";"7";"11";"5";"5";"2";"3";"0";"0";NULL;"2";"0";"3";"2";"0";"5";"0";"0.28";"10";"3";"7";"0";"5";"5";"2";"8";"0.56";"15";"5";"10";"0";"8";"7";"2";"13";"0.83";"-4";"-2";"-2";"-1";"-3";"21";"8";"22";"5";"49";"16";"33";"8";"11";"17";"1";"0";"1";"0";"52";"9.60";"23059";"1281";"5359";"297";"15627";"868";"2073";"115";"854";"295";"131";"1280";"876";"299";"105";"1281";"393";"59";"22";"9";"3";"6";"33.30";NULL;NULL;NULL;NULL;"3";"1";"2";"33.30";"6";"2";"4";"33.30";"0.90";"53";"10";"20";"12";"6";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
